,Id,ActivityHour,StepTotal
10865,4445114986,4/30/2016 1:00:00 AM,67
10869,4445114986,4/30/2016 5:00:00 AM,23
10872,4445114986,4/30/2016 8:00:00 AM,427
10873,4445114986,4/30/2016 9:00:00 AM,363
10874,4445114986,4/30/2016 10:00:00 AM,78
10875,4445114986,4/30/2016 11:00:00 AM,136
10876,4445114986,4/30/2016 12:00:00 PM,415
10877,4445114986,4/30/2016 1:00:00 PM,464
10878,4445114986,4/30/2016 2:00:00 PM,40
10879,4445114986,4/30/2016 3:00:00 PM,786
10880,4445114986,4/30/2016 4:00:00 PM,707
10881,4445114986,4/30/2016 5:00:00 PM,597
10882,4445114986,4/30/2016 6:00:00 PM,551
10883,4445114986,4/30/2016 7:00:00 PM,643
10884,4445114986,4/30/2016 8:00:00 PM,38
10885,4445114986,4/30/2016 9:00:00 PM,112
10886,4445114986,4/30/2016 10:00:00 PM,384
10887,4445114986,4/30/2016 11:00:00 PM,226
10888,4445114986,5/1/2016 12:00:00 AM,125
10889,4445114986,5/1/2016 1:00:00 AM,22
10895,4445114986,5/1/2016 7:00:00 AM,35
10896,4445114986,5/1/2016 8:00:00 AM,47
10897,4445114986,5/1/2016 9:00:00 AM,14
10898,4445114986,5/1/2016 10:00:00 AM,8
10899,4445114986,5/1/2016 11:00:00 AM,46
10900,4445114986,5/1/2016 12:00:00 PM,269
10901,4445114986,5/1/2016 1:00:00 PM,791
10902,4445114986,5/1/2016 2:00:00 PM,414
10903,4445114986,5/1/2016 3:00:00 PM,1298
10904,4445114986,5/1/2016 4:00:00 PM,222
10905,4445114986,5/1/2016 5:00:00 PM,316
10906,4445114986,5/1/2016 6:00:00 PM,110
10907,4445114986,5/1/2016 7:00:00 PM,459
10908,4445114986,5/1/2016 8:00:00 PM,289
10909,4445114986,5/1/2016 9:00:00 PM,213
10910,4445114986,5/1/2016 10:00:00 PM,379
10911,4445114986,5/1/2016 11:00:00 PM,175
10913,4445114986,5/2/2016 1:00:00 AM,52
10914,4445114986,5/2/2016 2:00:00 AM,12
10916,4445114986,5/2/2016 4:00:00 AM,11
10920,4445114986,5/2/2016 8:00:00 AM,54
10922,4445114986,5/2/2016 10:00:00 AM,9
10923,4445114986,5/2/2016 11:00:00 AM,71
10924,4445114986,5/2/2016 12:00:00 PM,432
10925,4445114986,5/2/2016 1:00:00 PM,256
10926,4445114986,5/2/2016 2:00:00 PM,277
10927,4445114986,5/2/2016 3:00:00 PM,202
10928,4445114986,5/2/2016 4:00:00 PM,172
10929,4445114986,5/2/2016 5:00:00 PM,15
10931,4445114986,5/2/2016 7:00:00 PM,264
10932,4445114986,5/2/2016 8:00:00 PM,483
10933,4445114986,5/2/2016 9:00:00 PM,420
10934,4445114986,5/2/2016 10:00:00 PM,218
10935,4445114986,5/2/2016 11:00:00 PM,198
10937,4445114986,5/3/2016 1:00:00 AM,78
10943,4445114986,5/3/2016 7:00:00 AM,6
10944,4445114986,5/3/2016 8:00:00 AM,246
10945,4445114986,5/3/2016 9:00:00 AM,93
10946,4445114986,5/3/2016 10:00:00 AM,7
10947,4445114986,5/3/2016 11:00:00 AM,29
10948,4445114986,5/3/2016 12:00:00 PM,227
10949,4445114986,5/3/2016 1:00:00 PM,514
10950,4445114986,5/3/2016 2:00:00 PM,188
10951,4445114986,5/3/2016 3:00:00 PM,533
10952,4445114986,5/3/2016 4:00:00 PM,468
10953,4445114986,5/3/2016 5:00:00 PM,37
10955,4445114986,5/3/2016 7:00:00 PM,245
10956,4445114986,5/3/2016 8:00:00 PM,185
10957,4445114986,5/3/2016 9:00:00 PM,337
10958,4445114986,5/3/2016 10:00:00 PM,215
10959,4445114986,5/3/2016 11:00:00 PM,139
10960,4445114986,5/4/2016 12:00:00 AM,92
10961,4445114986,5/4/2016 1:00:00 AM,45
10962,4445114986,5/4/2016 2:00:00 AM,31
10965,4445114986,5/4/2016 5:00:00 AM,10
10966,4445114986,5/4/2016 6:00:00 AM,54
10967,4445114986,5/4/2016 7:00:00 AM,25
10970,4445114986,5/4/2016 10:00:00 AM,14
10971,4445114986,5/4/2016 11:00:00 AM,28
10972,4445114986,5/4/2016 12:00:00 PM,207
10973,4445114986,5/4/2016 1:00:00 PM,110
10974,4445114986,5/4/2016 2:00:00 PM,38
10975,4445114986,5/4/2016 3:00:00 PM,232
10976,4445114986,5/4/2016 4:00:00 PM,133
10977,4445114986,5/4/2016 5:00:00 PM,173
10978,4445114986,5/4/2016 6:00:00 PM,400
10979,4445114986,5/4/2016 7:00:00 PM,737
10980,4445114986,5/4/2016 8:00:00 PM,122
10981,4445114986,5/4/2016 9:00:00 PM,144
10982,4445114986,5/4/2016 10:00:00 PM,30
10983,4445114986,5/4/2016 11:00:00 PM,298
10984,4445114986,5/5/2016 12:00:00 AM,9
10985,4445114986,5/5/2016 1:00:00 AM,74
10989,4445114986,5/5/2016 5:00:00 AM,14
10991,4445114986,5/5/2016 7:00:00 AM,44
10992,4445114986,5/5/2016 8:00:00 AM,21
10996,4445114986,5/5/2016 12:00:00 PM,210
10997,4445114986,5/5/2016 1:00:00 PM,96
10998,4445114986,5/5/2016 2:00:00 PM,530
10999,4445114986,5/5/2016 3:00:00 PM,172
11000,4445114986,5/5/2016 4:00:00 PM,842
11001,4445114986,5/5/2016 5:00:00 PM,454
11002,4445114986,5/5/2016 6:00:00 PM,125
11003,4445114986,5/5/2016 7:00:00 PM,372
11005,4445114986,5/5/2016 9:00:00 PM,349
11006,4445114986,5/5/2016 10:00:00 PM,244
11007,4445114986,5/5/2016 11:00:00 PM,244
11008,4445114986,5/6/2016 12:00:00 AM,33
11009,4445114986,5/6/2016 1:00:00 AM,111
11010,4445114986,5/6/2016 2:00:00 AM,7
11011,4445114986,5/6/2016 3:00:00 AM,44
11012,4445114986,5/6/2016 4:00:00 AM,12
11015,4445114986,5/6/2016 7:00:00 AM,86
11016,4445114986,5/6/2016 8:00:00 AM,447
11017,4445114986,5/6/2016 9:00:00 AM,22
11018,4445114986,5/6/2016 10:00:00 AM,11
11019,4445114986,5/6/2016 11:00:00 AM,58
11020,4445114986,5/6/2016 12:00:00 PM,341
11021,4445114986,5/6/2016 1:00:00 PM,377
11022,4445114986,5/6/2016 2:00:00 PM,150
11023,4445114986,5/6/2016 3:00:00 PM,104
11024,4445114986,5/6/2016 4:00:00 PM,133
11025,4445114986,5/6/2016 5:00:00 PM,340
11026,4445114986,5/6/2016 6:00:00 PM,669
11027,4445114986,5/6/2016 7:00:00 PM,597
11028,4445114986,5/6/2016 8:00:00 PM,233
11029,4445114986,5/6/2016 9:00:00 PM,10
11030,4445114986,5/6/2016 10:00:00 PM,162
11031,4445114986,5/6/2016 11:00:00 PM,567
11032,4445114986,5/7/2016 12:00:00 AM,201
11033,4445114986,5/7/2016 1:00:00 AM,165
11034,4445114986,5/7/2016 2:00:00 AM,55
11038,4445114986,5/7/2016 6:00:00 AM,15
11039,4445114986,5/7/2016 7:00:00 AM,7
11041,4445114986,5/7/2016 9:00:00 AM,270
11046,4445114986,5/7/2016 2:00:00 PM,14
11049,4445114986,5/7/2016 5:00:00 PM,154
11050,4445114986,5/7/2016 6:00:00 PM,359
11051,4445114986,5/7/2016 7:00:00 PM,138
11052,4445114986,5/7/2016 8:00:00 PM,155
11053,4445114986,5/7/2016 9:00:00 PM,41
11054,4445114986,5/7/2016 10:00:00 PM,190
11065,4445114986,5/8/2016 9:00:00 AM,147
11066,4445114986,5/8/2016 10:00:00 AM,219
11067,4445114986,5/8/2016 11:00:00 AM,539
11068,4445114986,5/8/2016 12:00:00 PM,415
11069,4445114986,5/8/2016 1:00:00 PM,864
11070,4445114986,5/8/2016 2:00:00 PM,939
11071,4445114986,5/8/2016 3:00:00 PM,1217
11072,4445114986,5/8/2016 4:00:00 PM,630
11073,4445114986,5/8/2016 5:00:00 PM,765
11074,4445114986,5/8/2016 6:00:00 PM,238
11075,4445114986,5/8/2016 7:00:00 PM,692
11076,4445114986,5/8/2016 8:00:00 PM,378
11077,4445114986,5/8/2016 9:00:00 PM,42
11078,4445114986,5/8/2016 10:00:00 PM,191
11079,4445114986,5/8/2016 11:00:00 PM,27
11080,4445114986,5/9/2016 12:00:00 AM,4
11081,4445114986,5/9/2016 1:00:00 AM,10
11082,4445114986,5/9/2016 2:00:00 AM,8
11083,4445114986,5/9/2016 3:00:00 AM,11
11086,4445114986,5/9/2016 6:00:00 AM,40
11087,4445114986,5/9/2016 7:00:00 AM,18
11089,4445114986,5/9/2016 9:00:00 AM,18
11090,4445114986,5/9/2016 10:00:00 AM,341
11091,4445114986,5/9/2016 11:00:00 AM,839
11092,4445114986,5/9/2016 12:00:00 PM,96
11093,4445114986,5/9/2016 1:00:00 PM,411
11094,4445114986,5/9/2016 2:00:00 PM,522
11095,4445114986,5/9/2016 3:00:00 PM,135
11096,4445114986,5/9/2016 4:00:00 PM,232
11097,4445114986,5/9/2016 5:00:00 PM,160
11098,4445114986,5/9/2016 6:00:00 PM,127
11099,4445114986,5/9/2016 7:00:00 PM,336
11100,4445114986,5/9/2016 8:00:00 PM,839
11101,4445114986,5/9/2016 9:00:00 PM,479
11102,4445114986,5/9/2016 10:00:00 PM,402
11103,4445114986,5/9/2016 11:00:00 PM,247
11104,4445114986,5/10/2016 12:00:00 AM,106
11105,4445114986,5/10/2016 1:00:00 AM,46
11106,4445114986,5/10/2016 2:00:00 AM,32
11109,4445114986,5/10/2016 5:00:00 AM,39
11111,4445114986,5/10/2016 7:00:00 AM,6
11112,4445114986,5/10/2016 8:00:00 AM,86
11113,4445114986,5/10/2016 9:00:00 AM,16
11114,4445114986,5/10/2016 10:00:00 AM,79
11115,4445114986,5/10/2016 11:00:00 AM,189
11116,4445114986,5/10/2016 12:00:00 PM,238
11117,4445114986,5/10/2016 1:00:00 PM,365
11118,4445114986,5/10/2016 2:00:00 PM,157
11119,4445114986,5/10/2016 3:00:00 PM,148
11120,4445114986,5/10/2016 4:00:00 PM,430
11121,4445114986,5/10/2016 5:00:00 PM,265
11122,4445114986,5/10/2016 6:00:00 PM,564
11123,4445114986,5/10/2016 7:00:00 PM,407
11124,4445114986,5/10/2016 8:00:00 PM,79
11125,4445114986,5/10/2016 9:00:00 PM,163
11126,4445114986,5/10/2016 10:00:00 PM,330
11127,4445114986,5/10/2016 11:00:00 PM,170
11128,4445114986,5/11/2016 12:00:00 AM,51
11129,4445114986,5/11/2016 1:00:00 AM,56
11132,4445114986,5/11/2016 4:00:00 AM,11
11133,4445114986,5/11/2016 5:00:00 AM,16
11138,4445114986,5/11/2016 10:00:00 AM,253
11140,4445114986,5/11/2016 12:00:00 PM,258
11142,4445114986,5/11/2016 2:00:00 PM,890
11143,4445114986,5/11/2016 3:00:00 PM,79
11144,4445114986,5/11/2016 4:00:00 PM,339
11145,4445114986,5/11/2016 5:00:00 PM,214
11146,4445114986,5/11/2016 6:00:00 PM,318
11147,4445114986,5/11/2016 7:00:00 PM,445
11148,4445114986,5/11/2016 8:00:00 PM,487
11149,4445114986,5/11/2016 9:00:00 PM,389
11150,4445114986,5/11/2016 10:00:00 PM,188
11151,4445114986,5/11/2016 11:00:00 PM,732
11153,4445114986,5/12/2016 1:00:00 AM,11
11155,4445114986,5/12/2016 3:00:00 AM,8
11156,4445114986,5/12/2016 4:00:00 AM,29
11159,4445114986,5/12/2016 7:00:00 AM,16
11162,4445114986,5/12/2016 10:00:00 AM,180
11163,4445114986,5/12/2016 11:00:00 AM,142
11164,4445114986,5/12/2016 12:00:00 PM,98
11165,4445114986,5/12/2016 1:00:00 PM,51
11166,4445114986,5/12/2016 2:00:00 PM,152
11173,4558609924,4/12/2016 6:00:00 AM,151
11174,4558609924,4/12/2016 7:00:00 AM,208
11175,4558609924,4/12/2016 8:00:00 AM,163
11176,4558609924,4/12/2016 9:00:00 AM,514
11177,4558609924,4/12/2016 10:00:00 AM,526
11178,4558609924,4/12/2016 11:00:00 AM,397
11179,4558609924,4/12/2016 12:00:00 PM,230
11180,4558609924,4/12/2016 1:00:00 PM,277
11181,4558609924,4/12/2016 2:00:00 PM,561
11182,4558609924,4/12/2016 3:00:00 PM,24
11183,4558609924,4/12/2016 4:00:00 PM,684
11184,4558609924,4/12/2016 5:00:00 PM,402
11185,4558609924,4/12/2016 6:00:00 PM,398
11186,4558609924,4/12/2016 7:00:00 PM,161
11187,4558609924,4/12/2016 8:00:00 PM,148
11188,4558609924,4/12/2016 9:00:00 PM,146
11189,4558609924,4/12/2016 10:00:00 PM,145
11202,4558609924,4/13/2016 11:00:00 AM,272
11203,4558609924,4/13/2016 12:00:00 PM,701
11204,4558609924,4/13/2016 1:00:00 PM,316
11205,4558609924,4/13/2016 2:00:00 PM,292
11206,4558609924,4/13/2016 3:00:00 PM,113
11207,4558609924,4/13/2016 4:00:00 PM,1957
11208,4558609924,4/13/2016 5:00:00 PM,1303
11209,4558609924,4/13/2016 6:00:00 PM,24
11224,4558609924,4/14/2016 9:00:00 AM,622
11225,4558609924,4/14/2016 10:00:00 AM,280
11226,4558609924,4/14/2016 11:00:00 AM,238
11227,4558609924,4/14/2016 12:00:00 PM,528
11228,4558609924,4/14/2016 1:00:00 PM,688
11229,4558609924,4/14/2016 2:00:00 PM,1032
11230,4558609924,4/14/2016 3:00:00 PM,71
11231,4558609924,4/14/2016 4:00:00 PM,984
11232,4558609924,4/14/2016 5:00:00 PM,966
11233,4558609924,4/14/2016 6:00:00 PM,216
11234,4558609924,4/14/2016 7:00:00 PM,431
11235,4558609924,4/14/2016 8:00:00 PM,576
11236,4558609924,4/14/2016 9:00:00 PM,112
11237,4558609924,4/14/2016 10:00:00 PM,55
11247,4558609924,4/15/2016 8:00:00 AM,110
11248,4558609924,4/15/2016 9:00:00 AM,269
11249,4558609924,4/15/2016 10:00:00 AM,411
11250,4558609924,4/15/2016 11:00:00 AM,468
11251,4558609924,4/15/2016 12:00:00 PM,459
11252,4558609924,4/15/2016 1:00:00 PM,1578
11253,4558609924,4/15/2016 2:00:00 PM,962
11254,4558609924,4/15/2016 3:00:00 PM,237
11255,4558609924,4/15/2016 4:00:00 PM,414
11256,4558609924,4/15/2016 5:00:00 PM,932
11257,4558609924,4/15/2016 6:00:00 PM,259
11258,4558609924,4/15/2016 7:00:00 PM,1238
11259,4558609924,4/15/2016 8:00:00 PM,234
11260,4558609924,4/15/2016 9:00:00 PM,10
11261,4558609924,4/15/2016 10:00:00 PM,150
11262,4558609924,4/15/2016 11:00:00 PM,64
11263,4558609924,4/16/2016 12:00:00 AM,89
11265,4558609924,4/16/2016 2:00:00 AM,11
11272,4558609924,4/16/2016 9:00:00 AM,270
11273,4558609924,4/16/2016 10:00:00 AM,604
11274,4558609924,4/16/2016 11:00:00 AM,128
11275,4558609924,4/16/2016 12:00:00 PM,514
11276,4558609924,4/16/2016 1:00:00 PM,464
11277,4558609924,4/16/2016 2:00:00 PM,917
11278,4558609924,4/16/2016 3:00:00 PM,573
11279,4558609924,4/16/2016 4:00:00 PM,465
11280,4558609924,4/16/2016 5:00:00 PM,279
11281,4558609924,4/16/2016 6:00:00 PM,364
11282,4558609924,4/16/2016 7:00:00 PM,2036
11283,4558609924,4/16/2016 8:00:00 PM,384
11284,4558609924,4/16/2016 9:00:00 PM,30
11285,4558609924,4/16/2016 10:00:00 PM,29
11286,4558609924,4/16/2016 11:00:00 PM,108
11287,4558609924,4/17/2016 12:00:00 AM,32
11296,4558609924,4/17/2016 9:00:00 AM,360
11297,4558609924,4/17/2016 10:00:00 AM,661
11298,4558609924,4/17/2016 11:00:00 AM,2127
11299,4558609924,4/17/2016 12:00:00 PM,2483
11300,4558609924,4/17/2016 1:00:00 PM,258
11301,4558609924,4/17/2016 2:00:00 PM,717
11302,4558609924,4/17/2016 3:00:00 PM,246
11303,4558609924,4/17/2016 4:00:00 PM,336
11304,4558609924,4/17/2016 5:00:00 PM,800
11305,4558609924,4/17/2016 6:00:00 PM,45
11306,4558609924,4/17/2016 7:00:00 PM,659
11307,4558609924,4/17/2016 8:00:00 PM,272
11308,4558609924,4/17/2016 9:00:00 PM,349
11309,4558609924,4/17/2016 10:00:00 PM,284
11310,4558609924,4/17/2016 11:00:00 PM,5
11318,4558609924,4/18/2016 7:00:00 AM,120
11319,4558609924,4/18/2016 8:00:00 AM,401
11320,4558609924,4/18/2016 9:00:00 AM,329
11321,4558609924,4/18/2016 10:00:00 AM,292
11322,4558609924,4/18/2016 11:00:00 AM,893
11323,4558609924,4/18/2016 12:00:00 PM,309
11324,4558609924,4/18/2016 1:00:00 PM,487
11325,4558609924,4/18/2016 2:00:00 PM,243
11326,4558609924,4/18/2016 3:00:00 PM,292
11328,4558609924,4/18/2016 5:00:00 PM,547
11329,4558609924,4/18/2016 6:00:00 PM,463
11330,4558609924,4/18/2016 7:00:00 PM,596
11331,4558609924,4/18/2016 8:00:00 PM,471
11332,4558609924,4/18/2016 9:00:00 PM,92
11333,4558609924,4/18/2016 10:00:00 PM,9
11347,4558609924,4/19/2016 12:00:00 PM,27
11348,4558609924,4/19/2016 1:00:00 PM,480
11349,4558609924,4/19/2016 2:00:00 PM,444
11350,4558609924,4/19/2016 3:00:00 PM,197
11351,4558609924,4/19/2016 4:00:00 PM,386
11352,4558609924,4/19/2016 5:00:00 PM,1134
11353,4558609924,4/19/2016 6:00:00 PM,503
11354,4558609924,4/19/2016 7:00:00 PM,882
11355,4558609924,4/19/2016 8:00:00 PM,501
11356,4558609924,4/19/2016 9:00:00 PM,278
11357,4558609924,4/19/2016 10:00:00 PM,539
11358,4558609924,4/19/2016 11:00:00 PM,30
11359,4558609924,4/20/2016 12:00:00 AM,29
11369,4558609924,4/20/2016 10:00:00 AM,69
11370,4558609924,4/20/2016 11:00:00 AM,442
11371,4558609924,4/20/2016 12:00:00 PM,305
11372,4558609924,4/20/2016 1:00:00 PM,442
11373,4558609924,4/20/2016 2:00:00 PM,315
11374,4558609924,4/20/2016 3:00:00 PM,252
11375,4558609924,4/20/2016 4:00:00 PM,190
11376,4558609924,4/20/2016 5:00:00 PM,453
11377,4558609924,4/20/2016 6:00:00 PM,723
11378,4558609924,4/20/2016 7:00:00 PM,640
11379,4558609924,4/20/2016 8:00:00 PM,499
11380,4558609924,4/20/2016 9:00:00 PM,100
11381,4558609924,4/20/2016 10:00:00 PM,139
11382,4558609924,4/20/2016 11:00:00 PM,205
11383,4558609924,4/21/2016 12:00:00 AM,58
11385,4558609924,4/21/2016 2:00:00 AM,11
11390,4558609924,4/21/2016 7:00:00 AM,188
11391,4558609924,4/21/2016 8:00:00 AM,1190
11392,4558609924,4/21/2016 9:00:00 AM,1096
11393,4558609924,4/21/2016 10:00:00 AM,1954
11394,4558609924,4/21/2016 11:00:00 AM,1449
11395,4558609924,4/21/2016 12:00:00 PM,1045
11396,4558609924,4/21/2016 1:00:00 PM,556
11397,4558609924,4/21/2016 2:00:00 PM,548
11398,4558609924,4/21/2016 3:00:00 PM,446
11399,4558609924,4/21/2016 4:00:00 PM,803
11400,4558609924,4/21/2016 5:00:00 PM,1498
11401,4558609924,4/21/2016 6:00:00 PM,1686
11402,4558609924,4/21/2016 7:00:00 PM,422
11403,4558609924,4/21/2016 8:00:00 PM,212
11404,4558609924,4/21/2016 9:00:00 PM,271
11405,4558609924,4/21/2016 10:00:00 PM,208
11406,4558609924,4/21/2016 11:00:00 PM,102
11407,4558609924,4/22/2016 12:00:00 AM,32
11408,4558609924,4/22/2016 1:00:00 AM,62
11416,4558609924,4/22/2016 9:00:00 AM,235
11417,4558609924,4/22/2016 10:00:00 AM,487
11418,4558609924,4/22/2016 11:00:00 AM,387
11419,4558609924,4/22/2016 12:00:00 PM,147
11420,4558609924,4/22/2016 1:00:00 PM,365
11421,4558609924,4/22/2016 2:00:00 PM,438
11422,4558609924,4/22/2016 3:00:00 PM,829
11423,4558609924,4/22/2016 4:00:00 PM,367
11424,4558609924,4/22/2016 5:00:00 PM,317
11426,4558609924,4/22/2016 7:00:00 PM,73
11427,4558609924,4/22/2016 8:00:00 PM,520
11428,4558609924,4/22/2016 9:00:00 PM,173
11429,4558609924,4/22/2016 10:00:00 PM,454
11430,4558609924,4/22/2016 11:00:00 PM,27
11431,4558609924,4/23/2016 12:00:00 AM,489
11432,4558609924,4/23/2016 1:00:00 AM,56
11440,4558609924,4/23/2016 9:00:00 AM,385
11441,4558609924,4/23/2016 10:00:00 AM,269
11442,4558609924,4/23/2016 11:00:00 AM,145
11443,4558609924,4/23/2016 12:00:00 PM,187
11444,4558609924,4/23/2016 1:00:00 PM,387
11445,4558609924,4/23/2016 2:00:00 PM,1265
11446,4558609924,4/23/2016 3:00:00 PM,838
11447,4558609924,4/23/2016 4:00:00 PM,551
11448,4558609924,4/23/2016 5:00:00 PM,350
11449,4558609924,4/23/2016 6:00:00 PM,640
11450,4558609924,4/23/2016 7:00:00 PM,516
11451,4558609924,4/23/2016 8:00:00 PM,256
11452,4558609924,4/23/2016 9:00:00 PM,399
11453,4558609924,4/23/2016 10:00:00 PM,8
11454,4558609924,4/23/2016 11:00:00 PM,149
11463,4558609924,4/24/2016 8:00:00 AM,522
11464,4558609924,4/24/2016 9:00:00 AM,422
11465,4558609924,4/24/2016 10:00:00 AM,1081
11466,4558609924,4/24/2016 11:00:00 AM,420
11467,4558609924,4/24/2016 12:00:00 PM,1046
11468,4558609924,4/24/2016 1:00:00 PM,214
11469,4558609924,4/24/2016 2:00:00 PM,657
11470,4558609924,4/24/2016 3:00:00 PM,1136
11471,4558609924,4/24/2016 4:00:00 PM,484
11472,4558609924,4/24/2016 5:00:00 PM,563
11473,4558609924,4/24/2016 6:00:00 PM,401
11474,4558609924,4/24/2016 7:00:00 PM,395
11475,4558609924,4/24/2016 8:00:00 PM,219
11476,4558609924,4/24/2016 9:00:00 PM,239
11477,4558609924,4/24/2016 10:00:00 PM,271
11478,4558609924,4/24/2016 11:00:00 PM,483
11479,4558609924,4/25/2016 12:00:00 AM,98
11480,4558609924,4/25/2016 1:00:00 AM,54
11488,4558609924,4/25/2016 9:00:00 AM,359
11489,4558609924,4/25/2016 10:00:00 AM,476
11490,4558609924,4/25/2016 11:00:00 AM,289
11491,4558609924,4/25/2016 12:00:00 PM,272
11492,4558609924,4/25/2016 1:00:00 PM,499
11493,4558609924,4/25/2016 2:00:00 PM,570
11494,4558609924,4/25/2016 3:00:00 PM,670
11495,4558609924,4/25/2016 4:00:00 PM,1641
11496,4558609924,4/25/2016 5:00:00 PM,358
11497,4558609924,4/25/2016 6:00:00 PM,433
11498,4558609924,4/25/2016 7:00:00 PM,654
11499,4558609924,4/25/2016 8:00:00 PM,449
11500,4558609924,4/25/2016 9:00:00 PM,990
11501,4558609924,4/25/2016 10:00:00 PM,283
11511,4558609924,4/26/2016 8:00:00 AM,192
11512,4558609924,4/26/2016 9:00:00 AM,491
11513,4558609924,4/26/2016 10:00:00 AM,303
11514,4558609924,4/26/2016 11:00:00 AM,628
11515,4558609924,4/26/2016 12:00:00 PM,334
11516,4558609924,4/26/2016 1:00:00 PM,228
11517,4558609924,4/26/2016 2:00:00 PM,150
11518,4558609924,4/26/2016 3:00:00 PM,1319
11519,4558609924,4/26/2016 4:00:00 PM,152
11520,4558609924,4/26/2016 5:00:00 PM,2600
11521,4558609924,4/26/2016 6:00:00 PM,1500
11522,4558609924,4/26/2016 7:00:00 PM,124
11523,4558609924,4/26/2016 8:00:00 PM,651
11524,4558609924,4/26/2016 9:00:00 PM,187
11525,4558609924,4/26/2016 10:00:00 PM,64
11526,4558609924,4/26/2016 11:00:00 PM,225
11527,4558609924,4/27/2016 12:00:00 AM,72
11536,4558609924,4/27/2016 9:00:00 AM,263
11537,4558609924,4/27/2016 10:00:00 AM,601
11538,4558609924,4/27/2016 11:00:00 AM,242
11539,4558609924,4/27/2016 12:00:00 PM,598
11540,4558609924,4/27/2016 1:00:00 PM,233
11541,4558609924,4/27/2016 2:00:00 PM,201
11542,4558609924,4/27/2016 3:00:00 PM,720
11543,4558609924,4/27/2016 4:00:00 PM,264
11544,4558609924,4/27/2016 5:00:00 PM,346
11546,4558609924,4/27/2016 7:00:00 PM,1113
11547,4558609924,4/27/2016 8:00:00 PM,602
11548,4558609924,4/27/2016 9:00:00 PM,351
11549,4558609924,4/27/2016 10:00:00 PM,144
11557,4558609924,4/28/2016 6:00:00 AM,480
11558,4558609924,4/28/2016 7:00:00 AM,840
11559,4558609924,4/28/2016 8:00:00 AM,875
11560,4558609924,4/28/2016 9:00:00 AM,770
11561,4558609924,4/28/2016 10:00:00 AM,566
11562,4558609924,4/28/2016 11:00:00 AM,515
11563,4558609924,4/28/2016 12:00:00 PM,459
11564,4558609924,4/28/2016 1:00:00 PM,797
11565,4558609924,4/28/2016 2:00:00 PM,565
11566,4558609924,4/28/2016 3:00:00 PM,821
11567,4558609924,4/28/2016 4:00:00 PM,1606
11568,4558609924,4/28/2016 5:00:00 PM,498
11569,4558609924,4/28/2016 6:00:00 PM,110
11570,4558609924,4/28/2016 7:00:00 PM,156
11571,4558609924,4/28/2016 8:00:00 PM,178
11572,4558609924,4/28/2016 9:00:00 PM,143
11573,4558609924,4/28/2016 10:00:00 PM,67
11574,4558609924,4/28/2016 11:00:00 PM,5
11584,4558609924,4/29/2016 9:00:00 AM,41
11585,4558609924,4/29/2016 10:00:00 AM,416
11586,4558609924,4/29/2016 11:00:00 AM,213
11587,4558609924,4/29/2016 12:00:00 PM,411
11588,4558609924,4/29/2016 1:00:00 PM,612
11589,4558609924,4/29/2016 2:00:00 PM,66
11590,4558609924,4/29/2016 3:00:00 PM,2190
11591,4558609924,4/29/2016 4:00:00 PM,2660
11592,4558609924,4/29/2016 5:00:00 PM,93
11593,4558609924,4/29/2016 6:00:00 PM,95
11594,4558609924,4/29/2016 7:00:00 PM,279
11595,4558609924,4/29/2016 8:00:00 PM,164
11596,4558609924,4/29/2016 9:00:00 PM,410
11597,4558609924,4/29/2016 10:00:00 PM,86
11598,4558609924,4/29/2016 11:00:00 PM,97
11600,4558609924,4/30/2016 1:00:00 AM,105
11605,4558609924,4/30/2016 6:00:00 AM,303
11606,4558609924,4/30/2016 7:00:00 AM,218
11607,4558609924,4/30/2016 8:00:00 AM,155
11608,4558609924,4/30/2016 9:00:00 AM,360
11609,4558609924,4/30/2016 10:00:00 AM,365
11610,4558609924,4/30/2016 11:00:00 AM,117
11611,4558609924,4/30/2016 12:00:00 PM,273
11612,4558609924,4/30/2016 1:00:00 PM,360
11613,4558609924,4/30/2016 2:00:00 PM,1721
11614,4558609924,4/30/2016 3:00:00 PM,410
11615,4558609924,4/30/2016 4:00:00 PM,142
11616,4558609924,4/30/2016 5:00:00 PM,812
11618,4558609924,4/30/2016 7:00:00 PM,1239
11619,4558609924,4/30/2016 8:00:00 PM,15
11620,4558609924,4/30/2016 9:00:00 PM,143
11621,4558609924,4/30/2016 10:00:00 PM,156
11622,4558609924,4/30/2016 11:00:00 PM,46
11632,4558609924,5/1/2016 9:00:00 AM,361
11633,4558609924,5/1/2016 10:00:00 AM,594
11634,4558609924,5/1/2016 11:00:00 AM,117
11635,4558609924,5/1/2016 12:00:00 PM,305
11636,4558609924,5/1/2016 1:00:00 PM,287
11637,4558609924,5/1/2016 2:00:00 PM,409
11638,4558609924,5/1/2016 3:00:00 PM,433
11639,4558609924,5/1/2016 4:00:00 PM,25
11640,4558609924,5/1/2016 5:00:00 PM,282
11641,4558609924,5/1/2016 6:00:00 PM,190
11642,4558609924,5/1/2016 7:00:00 PM,343
11643,4558609924,5/1/2016 8:00:00 PM,50
11644,4558609924,5/1/2016 9:00:00 PM,32
11655,4558609924,5/2/2016 8:00:00 AM,623
11656,4558609924,5/2/2016 9:00:00 AM,452
11657,4558609924,5/2/2016 10:00:00 AM,902
11658,4558609924,5/2/2016 11:00:00 AM,1036
